WEB,MOM,Image,Actv Web,Note,MPN / Availability ,Item # ,UPC,Category,Product Name,Color ,Cost, Price,Min Q,Inventory,MOM Low Level,BC Low Level,Color Group ,Color Group ,Color Group ,Color Group ,Color Group ,Color Group ,Flower Type,Flower Type ,Flower Type ,Size,Season,Season,Season,Season,Copy ,Bullet ,Bullet ,Bullet ,Bullet ,Bullet ,Bullet ,Page Title,Meta Description ,Meta Keywords,X-Sell Vase ,X-Sell Gems ,Overall  Height,Overall Width (for Sprays),Bloom Diameter,# of Stems in Bouquet Photo,Bouquet Vase Dimensions,Item # for Vase Used,Outline Photo (-ot),Outline Alt (-alt),Bouquet Photo (-bq),Bouquet Close Up    (-bcu)
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4825-ORYL,848644020028,All Stems ,"Faux Hypericum Bud Flower Stem Spray - 20.5"" ",Orange/Yellow,$1.19,$5.75,3,150,,12,Yellow-Gold,Peach-Coral-Orange,,,,,Other Varieties,,,"19"" to 24""",,,,,"Make a statement with our lifelike 20.5"" Faux Hypericum Bud Flower Stem Spray. 12 stems shown in photo in our glass cylinder vase with clear gems (sold seperately).","20.5"" Tall x 5"" Wide","Bloom Diameter 5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,20.5''H,5''W,.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,,S4836-GR,848644020033,All Stems ,"Artifcial Hemlock Foliage Spray with Cones - 21"" ",Olive Green,$1.53,$7.25,3,0,,12,Green-Brown-Beige,,,,,,Greenery & Foliage,,,,,,,,,,,,,,,,,,,,21''H,8''W,-,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,,S4843,,All Stems ,"Silk Poinsettia Bush Foliage Spray - 22"" ",Master SKU ,,,,NA,,12,Red-Burgundy,Cream-White,,,,,Poinsettias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,,S4843-RD,848644020042,All Stems ,"Silk Poinsettia Bush Foliage Spray - 22"" ",Red,$4.93,$24.75,1,250,,12,Red-Burgundy,Cream-White,,,,,Poinsettias,,,,,,,,,,,,,,,,,,,,22''H,20''W,10''D,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,,S4843-WH,848644020059,All Stems ,"Silk Poinsettia Bush Foliage Spray - 22"" ",White,$4.93,$24.75,1,0,,12,Red-Burgundy,Cream-White,,,,,Poinsettias,,,,,,,,,,,,,,,,,,,,22''H,20''W,10''D,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,,S4871-GRBU,848644020066,All Stems ,"Large Echeveria Silk Flower Stem - 6"" ",Green/Burgundy,$3.71,$16.75,1,150,,12,Green-Brown-Beige,,,,,,Greenery & Foliage,,,,,,,,,,,,,,,,,,,,6''H,9''W,-,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,DISCONTINUED,S4883-WB,848644020073,All Stems ,"Faux Cotton Pod Foliage Stem Spray - 18"" ",White/Brown,0.98,$4.25,4,0,,12,Green-Brown-Beige,,,,,,Other Varieties,,,,,,,,,,,,,,,,,,,,18''H,-,2''D,8,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4897,,All Stems ,"Wild Lilac Silk Flower Stem Spray - 18"" ",Master SKU ,,,,NA,,12,Cream-White,Yellow-Gold,Pink-Fuchsia-Beauty,,,,Other Varieties,,,"5"" to 18""",Spring,,,,"Make a statement with our 18"" lifelike silk lilac stems. Available in four colors. 12 stems shown in photo in our 8"" cylinder vase with glass gems (sold seperately).","18"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4897-BY,848644020080,All Stems ,"Wild Lilac Silk Flower Stem Spray - 18"" ",Beauty,$1.68,$8.25,3,150,,12,Pink-Fuchsia-Beauty,Cream-White,,,,,Other Varieties,,,"5"" to 18""",Spring,,,,"Make a statement with our 18"" lifelike silk lilac stems. Available in four colors. 12 stems shown in photo in our 8"" cylinder vase with glass gems (sold seperately).","18"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,18''H,6''W,1''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4897-CR,848644020097,All Stems ,"Wild Lilac Silk Flower Stem Spray - 18"" ",Cream,$1.68,$8.25,3,150,,12,Pink-Fuchsia-Beauty,Cream-White,,,,,Other Varieties,,,"5"" to 18""",Spring,,,,"Make a statement with our 18"" lifelike silk lilac stems. Available in four colors. 12 stems shown in photo in our 8"" cylinder vase with glass gems (sold seperately).","18"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,18''H,6''W,1''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4897-PK,848644020103,All Stems ,"Wild Lilac Silk Flower Stem Spray - 18"" ",Pink,$1.68,$8.25,3,250,,12,Pink-Fuchsia-Beauty,Cream-White,,,,,Other Varieties,,,"5"" to 18""",Spring,,,,"Make a statement with our 18"" lifelike silk lilac stems. Available in four colors. 12 stems shown in photo in our 8"" cylinder vase with glass gems (sold seperately).","18"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,18''H,6''W,1''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4897-YE,848644020110,All Stems ,"Wild Lilac Silk Flower Stem Spray - 18"" ",Yellow,$1.68,$8.25,3,250,,12,Pink-Fuchsia-Beauty,Cream-White,,,,,Other Varieties,,,"5"" to 18""",Spring,,,,"Make a statement with our 18"" lifelike silk lilac stems. Available in four colors. 12 stems shown in photo in our 8"" cylinder vase with glass gems (sold seperately).","18"" Tall x 6"" Wide","Bloom Diameter 1""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,18''H,6''W,1''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,UPDATED - NO ENVIORNMENTAL,,S4898,,All Stems ,"Rose Bud Silk Flower Bouquet - 10"" ",Master SKU ,,,,NA,,12,Pink-Fuchsia-Beauty,Yellow-Gold,Peach-Coral-Orange,,,,Roses & Ranunculus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,UPDATED - NO ENVIORNMENTAL,,S4898-PKBY,848644020127,All Stems ,"Rose Bud Silk Flower Bouquet - 10"" ",Pink/Beauty,$4.83,$22.75,1,0,,12,Pink-Fuchsia-Beauty,Yellow-Gold,Peach-Coral-Orange,,,,Roses & Ranunculus,Bundles& Bouquets,,"5"" to 18""",Spring,Summer,,,Enjoy the elegance of this lifelike Silk Rosebud Bouquet all year long. Arrives pre-assembled and available in 2 Colors. ,"10"" Tall x 9"" Wide","Bloom Diamter 1.5"" ",Lifelike Realism ,Easy Decorating Solution ,Imported ,,,,,,,10''H,9''W,1.5''D,,,,x,,,
TRUE,TRUE,TRUE,TRUE,UPDATED - NO ENVIORNMENTAL,,S4898-YEOR,848644020134,All Stems ,"Rose Bud Silk Flower Bouquet - 10"" ",Yellow/Orange,$4.83,$22.75,1,0,,12,Pink-Fuchsia-Beauty,Yellow-Gold,Peach-Coral-Orange,,,,Roses & Ranunculus,Bundles& Bouquets,,,,,,,,,,,,,,,,,,,10''H,9''W,1.5''D,,,,x,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4900,848644018070,All Stems ,"Artificial Torch Ginger Foliage Stem - 31"" ",Master SKU ,$2.31,$11.50,2,NA,,12,Peach-Coral-Orange,Yellow-Gold,,,,,Tropical,,,"25"" and Over",,,,,"Create a tropical look with our realistic silk torch ginger stems. Available in two colors. 12 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","31"" Tall","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With Clear Glass Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,31''H,-,3''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4900-FL,848644018070,All Stems ,"Artificial Torch Ginger Foliage Stem - 31"" ",Flame,$2.31,$11.50,2,0,,12,Peach-Coral-Orange,Yellow-Gold,,,,,Tropical,,,"25"" and Over",,,,,"Create a tropical look with our realistic silk torch ginger stems. Available in two colors. 12 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","31"" Tall","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With Clear Glass Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,31''H,-,3''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4900-YER,848644018087,All Stems ,"Artificial Torch Ginger Foliage Stem - 31"" ",Yellow/Orange,$2.21,$11.50,2,0,,12,Peach-Coral-Orange,Yellow-Gold,,,,,Tropical,,,"25"" and Over",,,,,"Create a tropical look with our realistic silk torch ginger stems. Available in two colors. 12 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","31"" Tall","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With Clear Glass Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,31''H,-,3''D,12,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4901,848644018094,All Stems ,"Silk Hydrangea Faux Flower Stem - 33"" ",Master SKU ,$2.19,$12.00,2,NA,,12,Lavender-Blue-Purple,Cream-White,Peach-Coral-Orange,,,,Hydrangea,,,"25"" and Over",Spring ,Summer,,,"Enjoy a picked from the garden look with our 33"" lifelike silk hydrangeas. Available in four colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","33"" Tall x 8"" Wide","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",,CV6058-CLR,,33''H,8''W,3''D,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Sold Out ,Available - Est Delivery 5-10 Days,S4901-BLG,848644018094,All Stems ,"Silk Hydrangea Faux Flower Stem - 33"" ",Blue/Green,$2.19,$12.00,2,0,,12,Lavender-Blue-Purple,Cream-White,Peach-Coral-Orange,,,,Hydrangea,,,"25"" and Over",Spring ,Summer,,,"Enjoy a picked from the garden look with our 33"" lifelike silk hydrangeas. Available in four colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","33"" Tall x 8"" Wide","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",,CV6058-CLR,,33''H,8''W,3''D,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4901-CGP,848644018100,All Stems ,"Silk Hydrangea Faux Flower Stem - 33"" ",Cream/Green/Pink,$2.19,$12.00,2,250,,12,Lavender-Blue-Purple,Cream-White,Peach-Coral-Orange,,,,Hydrangea,,,"25"" and Over",Spring ,Summer,,,"Enjoy a picked from the garden look with our 33"" lifelike silk hydrangeas. Available in four colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","33"" Tall x 8"" Wide","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",,CV6058-CLR,,33''H,8''W,3''D,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4901-MVP,848644018117,All Stems ,"Silk Hydrangea Faux Flower Stem - 33"" ",Mauve/Peach,$2.19,$12.00,2,250,,12,Lavender-Blue-Purple,Cream-White,Peach-Coral-Orange,,,,Hydrangea,,,"25"" and Over",Spring ,Summer,,,"Enjoy a picked from the garden look with our 33"" lifelike silk hydrangeas. Available in four colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","33"" Tall x 8"" Wide","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6058-CLR,,33''H,8''W,3''D,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Sold Out ,Available - Est Delivery 5-10 Days,S4901-WH,848644018124,All Stems ,"Silk Hydrangea Faux Flower Stem - 33"" ",White,$2.19,$12.00,2,250,,12,Lavender-Blue-Purple,Cream-White,Peach-Coral-Orange,,,,Hydrangea,,,"25"" and Over",Spring ,Summer,,,"Enjoy a picked from the garden look with our 33"" lifelike silk hydrangeas. Available in four colors. 12 stems shown in photo and arranged in our 16"" cylinder vase with clear gems (sold seperately).","33"" Tall x 8"" Wide","Bloom Diameter 3""",12 Stems Shown In Photo,"Stems Arranged In Our 16"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6058-CLR,,33''H,8''W,3''D,12,16''Hx5''D,CV6058-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4902,848644018131,All Stems ,"Gladiola Silk Flower Stem - 35"" ",Master SKU ,$2.97,$14.50,1,NA,,12,Peach-Coral-Orange,Red-Burgundy,Cream-White,Yellow-Gold,,,Other Varieties,,,"25"" and Over",,Summer,,,"Make a statement with our 35"" realistic silk gladiola stems. Available in four colors. 11 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","35"" Tall x 6"" Wide","Bloom Diameter 4""",11 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,35''H,6''W,4''D,11,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4902-ORF,848644018131,All Stems ,"Gladiola Silk Flower Stem - 35"" ",Orange/Flame,$2.97,$14.50,1,0,,12,Peach-Coral-Orange,Red-Burgundy,Cream-White,Yellow-Gold,,,Other Varieties,,,"25"" and Over",,Summer,,,"Make a statement with our 35"" realistic silk gladiola stems. Available in four colors. 11 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","35"" Tall x 6"" Wide","Bloom Diameter 4""",11 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,35''H,6''W,4''D,11,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4902-RD,848644018148,All Stems ,"Gladiola Silk Flower Stem - 35"" ",Red,$2.97,$14.50,1,0,,12,Peach-Coral-Orange,Red-Burgundy,Cream-White,Yellow-Gold,,,Other Varieties,,,"25"" and Over",,Summer,,,"Make a statement with our 35"" realistic silk gladiola stems. Available in four colors. 11 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","35"" Tall x 6"" Wide","Bloom Diameter 4""",11 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,35''H,6''W,4''D,11,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4902-WH,848644018155,All Stems ,"Gladiola Silk Flower Stem - 35"" ",White,$2.97,$14.50,1,0,,12,Peach-Coral-Orange,Red-Burgundy,Cream-White,Yellow-Gold,,,Other Varieties,,,"25"" and Over",,Summer,,,"Make a statement with our 35"" realistic silk gladiola stems. Available in four colors. 11 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","35"" Tall x 6"" Wide","Bloom Diameter 4""",11 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,35''H,6''W,4''D,11,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4902-YE,848644018162,All Stems ,"Gladiola Silk Flower Stem - 35"" ",Yellow,$2.97,$14.50,1,0,,12,Peach-Coral-Orange,Red-Burgundy,Cream-White,Yellow-Gold,,,Other Varieties,,,"25"" and Over",,Summer,,,"Make a statement with our 35"" realistic silk gladiola stems. Available in four colors. 11 stems shown in photo and arranged in our 12"" cylinder vase with clear gems (sold seperately).","35"" Tall x 6"" Wide","Bloom Diameter 4""",11 Stems Shown In Photo,"Stems Arranged In Our 12"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV4809-CLR,,35''H,6''W,4''D,11,12''Hx4''D,CV4809-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Fix Images on Product Page,Available - Est Delivery 5-10 Days,S4903,848644018179,All Stems ,"Poppy Sillk Flower Spray - 23"" ",Master SKU ,$1.23,$6.00,3,NA,,12,Peach-Coral-Orange,Red-Burgundy,Yellow-Gold,,,,Poppy,,,"19"" to 24"" ",,Summer,,,"Decorate with our 23"" lifelike silk poppy stems. Available in four colors. 12 stems show in photo and arranged in our 8"" cylinder vase with clear gems (sold seperately).","23"" Tall x 6"" Wide","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6049-CLR,,23''H,6''W,2.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Fix Images on Product Page,Available - Est Delivery 5-10 Days,S4903-GOR,848644018179,All Stems ,"Poppy Sillk Flower Spray - 23"" ",Golden Orange,$1.23,$6.00,3,0,,12,Peach-Coral-Orange,Red-Burgundy,Yellow-Gold,,,,Poppy,,,"19"" to 24"" ",,Summer,,,"Decorate with our 23"" lifelike silk poppy stems. Available in four colors. 12 stems show in photo and arranged in our 8"" cylinder vase with clear gems (sold seperately).","23"" Tall x 6"" Wide","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6049-CLR,,23''H,6''W,2.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Fix Images on Product Page,Available - Est Delivery 5-10 Days,S4903-OR,848644018186,All Stems ,"Poppy Sillk Flower Spray - 23"" ",Orange,$1.23,$6.00,3,0,,12,Peach-Coral-Orange,Red-Burgundy,Yellow-Gold,,,,Poppy,,,"19"" to 24"" ",,Summer,,,"Decorate with our 23"" lifelike silk poppy stems. Available in four colors. 12 stems show in photo and arranged in our 8"" cylinder vase with clear gems (sold seperately).","23"" Tall x 6"" Wide","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6049-CLR,,23''H,6''W,2.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Fix Images on Product Page,Available - Est Delivery 5-10 Days,S4903-RD,848644018193,All Stems ,"Poppy Sillk Flower Spray - 23"" ",Red,$1.23,$6.00,3,0,,12,Peach-Coral-Orange,Red-Burgundy,Yellow-Gold,,,,Poppy,,,"19"" to 24"" ",,Summer,,,"Decorate with our 23"" lifelike silk poppy stems. Available in four colors. 12 stems show in photo and arranged in our 8"" cylinder vase with clear gems (sold seperately).","23"" Tall x 6"" Wide","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6049-CLR,,23''H,6''W,2.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,Fix Images on Product Page,Available - Est Delivery 5-10 Days,S4903-YE,848644018209,All Stems ,"Poppy Sillk Flower Spray - 23"" ",Yellow,$1.23,$6.00,3,0,,12,Peach-Coral-Orange,Red-Burgundy,Yellow-Gold,,,,Poppy,,,"19"" to 24"" ",,Summer,,,"Decorate with our 23"" lifelike silk poppy stems. Available in four colors. 12 stems show in photo and arranged in our 8"" cylinder vase with clear gems (sold seperately).","23"" Tall x 6"" Wide","Bloom Diameter 2.5""",12 Stems Shown In Photo,"Stems Arranged In Our 8"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,CV6049-CLR,,23''H,6''W,2.5''D,12,8''Hx4''D,CV6049-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4904,,All Stems ,"Poppy Silk Flower Stem - 22.5"" ",Master SKU ,,,,NA,,12,Yellow-Gold,Peach-Coral-Orange,Red-Burgundy,,,,Poppy,,,"19"" to 24""",Summer,,,,"Make a statement with our lifelike 22.5"" Silk Poppy Flower Stem Sprays. Available in four colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","22.5"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,,,,,,,,,,
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4904-GOR,848644020141,All Stems ,"Poppy Silk Flower Stem - 22.5"" ",Golden Orange,$0.88,$4.50,4,250,,12,Yellow-Gold,Peach-Coral-Orange,,,,,Poppy,,,"19"" to 24""",Summer,,,,"Make a statement with our lifelike 22.5"" Silk Poppy Flower Stem Sprays. Available in four colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","22.5"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,22.5''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4904-OR,848644020158,All Stems ,"Poppy Silk Flower Stem - 22.5"" ",Orange,$0.88,$4.50,4,250,,12,Peach-Coral-Orange,,,,,,Poppy,,,"19"" to 24""",Summer,,,,"Make a statement with our lifelike 22.5"" Silk Poppy Flower Stem Sprays. Available in four colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","22.5"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,22.5''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4904-RD,848644020165,All Stems ,"Poppy Silk Flower Stem - 22.5"" ",Red,$0.88,$4.50,4,250,,12,Red-Burgundy,,,,,,Poppy,,,"19"" to 24""",Summer,,,,"Make a statement with our lifelike 22.5"" Silk Poppy Flower Stem Sprays. Available in four colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","22.5"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,22.5''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
TRUE,TRUE,TRUE,TRUE,,Available - Est Delivery 5-10 Days,S4904-YE,848644020172,All Stems ,"Poppy Silk Flower Stem - 22.5"" ",Yellow,$0.88,$4.50,4,250,,12,Yellow-Gold,,,,,,Poppy,,,"19"" to 24""",Summer,,,,"Make a statement with our lifelike 22.5"" Silk Poppy Flower Stem Sprays. Available in four colors. 12 stems shown in photo in our cylinder glass vase with clear gems (sold seperately).","22.5"" Tall","Bloom Diameter 4""",12 Stems Shown In Photo,"Stems Arranged In Our 10"" Hand Blown Cylinder Vase With 2 Bags Of Clear Gems (Sold Seperately)",Handcrafted In China - Imported,,,,,,,22.5''H,-,4''D,12,10''Hx4''D,CV4486-CLR,x,,x,x
