item,sku,product_name,sheet_weight_raw,sheet_weight_lb,bc_weight_lb,implied_lb_from_div16,ratio,issue_type,detail,product_id,variant_id
,CTH200-RW,"Ã¯Â»Â¿Ã¯Â»Â¿Ã¯Â»Â¿Ã¯Â»Â¿Ã¯Â»Â¿Tall Plant Stand for 13""-15"" W Fish Bowl Container",,,0.0,,,zero_weight,no weight set on BigCommerce,6011,5756
,CTV100-12,Barrel Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,5983,5728
,CTV101-10,Cylinder Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,5990,5735
,CTV102-10,Square Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,6000,5745
,CTV103-11,Bouquet Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,6008,5753
,CTV104-10,Ginger Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,6016,5761
,CTV105-BGE,Oval Crackle Bowl,,,0.0,,,zero_weight,no weight set on BigCommerce,6027,5772
,CTV107-BKS,Ceramic Vortex Bowl,,,0.0,,,zero_weight,no weight set on BigCommerce,5889,5634
,CTV109-CLR,Glass Jar and Lid,,,0.0,,,zero_weight,no weight set on BigCommerce,5910,5655
,CTV111-06,"6"" Bubble Ball Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,5945,5690
,CTV111-08,"8"" Bubble Ball Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,5955,5700
,CTV112-07,Jardin Vase,,,0.0,,,zero_weight,no weight set on BigCommerce,5969,5714
,CTV113-14,"14"" Teardrop Glass Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,5917,5662
,CTV4486-CL,"Hand-Blown Glass Cylinder Vase - 10""H x 4""D",,,0.0,,,zero_weight,no weight set on BigCommerce,6158,5943
,CV4486-CLR,"10"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6207,6104
,CV4809-CLR,"12"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6208,6105
,CV6048-CLR,"6"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6209,6106
,CV6049-CLR,"8"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6210,6107
,CV6058-CLR,"16"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6211,6108
,CV6073-CLR,"4"" Hand-Blown Glass Cylinder Vase",,,0.0,,,zero_weight,no weight set on BigCommerce,6212,6109
FLA188-CR,FLA188-CR,Magnolia Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5229,5107
FLA216,FLA216,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,
FLA216,FLA216-FS,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,5812
FLA216,FLA216-OR,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,5813
FLA216,FLA216-RD,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,5814
FLA216,FLA216-WH,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,5815
FLA216,FLA216-YL,Gerbera Daisy Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5230,5816
FLA397-CR,FLA397-CR,Southern Charm Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5232,5114
,FLA492-RDY,Mixed Tulip Silk Flower Arrangement - Red/Yellow,,,0.0,,,zero_weight,no weight set on BigCommerce,5235,5115
FLA597,FLA597,Silk Vanda Orchid Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5237,
FLA597,FLA597-RD,Silk Vanda Orchid Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5237,5117
FLA597,FLA597-WH,Silk Vanda Orchid Plant,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5237,5118
FLA615,FLA615,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,
FLA615,FLA615-CO,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5120
FLA615,FLA615-CO-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5832
FLA615,FLA615-MVL,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5121
FLA615,FLA615-MVL-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5833
FLA615,FLA615-PK,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5122
FLA615,FLA615-PK-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5834
FLA615,FLA615-RD,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5124
FLA615,FLA615-RD-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5836
FLA615,FLA615-TP,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5125
FLA615,FLA615-TP-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5837
FLA615,FLA615-WH,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5123
FLA615,FLA615-WH-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5835
FLA615,FLA615-YE,Rose Nosegay Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5241,5126
FLA615,FLA615-YE-1,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,5838
FLA615,FLA615-x,Test Product -,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6086,
FLA671-MP,FLA671-MP,"Rose, Hydrangea & Sunflower Silk Flower Accent",2,2.0,0.0,,,zero_weight,sheet expects 2lb,5250,5127
FLA696,FLA696,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,
FLA696,FLA696-CO,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5132
FLA696,FLA696-MVL,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5133
FLA696,FLA696-PK,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5134
FLA696,FLA696-RD,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5135
FLA696,FLA696-TP,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5129
FLA696,FLA696-WH,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5130
FLA696,FLA696-YE,Open Rose & Bud Silk Flower Accent,1,1.0,0.0,,,zero_weight,sheet expects 1lb,5254,5131
FLA705-MS,FLA705-MS,Lotus Blossom & Lily Pad Silk Flower Arrangement,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5262,5136
FLA709-MS,FLA709-MS,Peaches & Cream Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5266,5137
FLA710-MS,FLA710-MS,"Gerbera, Rose & Cornflower Silk Flower Arrangement",2,2.0,0.0,,,zero_weight,sheet expects 2lb,5269,5138
,FLA730-MP,Harvest Moon Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5272,5139
,FLA770,Cymbidium Orchid & Bamboo Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5275,
,FLA770-CRW,Cymbidium Orchid & Bamboo Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5275,5901
,FLA770-PK,Cymbidium Orchid & Bamboo Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5275,5903
,FLA770-RO,Cymbidium Orchid & Bamboo Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5275,5902
,FLA770-YE,Cymbidium Orchid & Bamboo Silk Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5275,5144
FLA787-MP,FLA787-MP,Protea & Torch Ginger Accent Artificial Flower Arrangement,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5280,5145
FLA799-MP,FLA799-MP,Faux Orchids & Heliconia Tropical Flower Arrangement,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5282,5146
FLA803,FLA803,Faux Phalaenopsis Orchid Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5286,
FLA803,FLA803-FU,Faux Phalaenopsis Orchid Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5286,5148
FLA803,FLA803-TTP,Faux Phalaenopsis Orchid Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5286,5149
FLA803,FLA803-WH,Faux Phalaenopsis Orchid Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5286,5150
,FLA845-WH,Dogwood Blossoms Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5293,5151
FLA848,FLA848,Mixed Wildflowers Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5296,
FLA848,FLA848-MP,Mixed Wildflowers Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5296,5154
FLA848,FLA848-NA,Mixed Wildflowers Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5296,5153
FLA849,FLA849,Farmhouse Daisies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5303,
FLA849,FLA849-WH,Farmhouse Daisies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5303,5156
FLA849,FLA849-YEW,Farmhouse Daisies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5303,5158
FLA849,FLA849-YL,Farmhouse Daisies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5303,5157
,FLA864-MP,Pansy Pastime Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5309,5159
,FLA867-NA,Cotton & Birch Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5312,5160
FLA877,FLA877,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,
FLA877,FLA877-FL,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,5163
FLA877,FLA877-MP,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,6360
FLA877,FLA877-OR,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,5164
FLA877,FLA877-RD,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,5165
FLA877,FLA877-YE,California Poppies Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5318,5166
,FLA878-NA,Farmhouse Cotton Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5325,5167
,FLA885,Delightful Daisies Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5329,
,FLA885-WH,Delightful Daisies Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5329,5169
,FLA885-YEW,Delightful Daisies Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5329,5171
,FLA885-YL,Delightful Daisies Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5329,5170
,FLA899-NA,Hemlock & Grass Artificial Autumn Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5334,5172
FLA906,FLA906,Sweetheart Rose Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5336,
FLA906,FLA906-BYP,Sweetheart Rose Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5336,5174
FLA906,FLA906-YEO,Sweetheart Rose Silk Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5336,5175
FLA914-MP,FLA914-MP,Sunflower & Zinnia Pint Jar Artificial Autumn Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5339,5176
FLA914-MP,FLA914-MP-x-TEST,Test Notify Me,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6534,6773
FLA918-CRW,FLA918-CRW,Tree Magnolia Faux Flower Accent,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5342,5177
FLA922-WH,FLA922-WH,Magnolia Grandiflora,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,6344,6386
FLA936-GDY,FLA936-GDY,Black-Eyed Susan & Queen Anne Lace Silk Flower Accent,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5345,5178
,FLA938,Dendrobium Orchid Artificial Tabletop Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5350,
,FLA938-FUP,Dendrobium Orchid Artificial Tabletop Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5350,5817
,FLA938-WHP,Dendrobium Orchid Artificial Tabletop Plant,,,0.0,,,zero_weight,no weight set on BigCommerce,5350,5818
,FLA941-NA,Lily & Hydrangea Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5354,5180
FLA951-WH,FLA951-WH,Lily of the Valley Faux Flower Accent,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5357,5181
,FLA952-MS,Cabbage Rose & Zinnia Faux Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5360,5182
,FLA953-WH,Greenhouse Daisy Bush Faux Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5364,5183
FLA954-MP,FLA954-MP,Rambling Roses Faux Flower Accent,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5367,5184
,FLA960,Garden Daisies Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5370,
,FLA960-MA,Garden Daisies Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5370,5904
,FLA960-WH,Garden Daisies Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5370,6772
FLA961,FLA961,Rose & Snowball Hydrangea Faux Flower Accent,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5375,
FLA961,FLA961-LTP,Rose & Snowball Hydrangea Faux Flower Accent,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5375,5189
FLA961,FLA961-WH,Rose & Snowball Hydrangea Faux Flower Accent,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5375,5190
,FLA962-LVP,Hydrangeas & Butterfly Faux Flower Nosegay,,,0.0,,,zero_weight,no weight set on BigCommerce,5379,5191
FLA964-YE,FLA964-YE,Meadow Daisy Faux Flower Planter,DISC,,0.0,,,zero_weight,no weight set on BigCommerce,5383,5192
,FLA968-MP,Sunflower & Daisy Faux Flower Accent,,,0.0,,,zero_weight,no weight set on BigCommerce,5387,5195
FLA972-MP,FLA972-MP,Pansy Perfect Faux Flower Arrangement,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6128,5890
FLA979-BLW,FLA979-BLW,Cosmos & Hydrangea Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,6148,5933
FLB108-WG,FLB108-WG,Calla Lily & Foliage Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5390,5196
FLB170-CH,FLB170-CH,Magnolias & Orchids,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5392,5197
,FLB245-NA,Autumn Pears & Berries Faux Fruit & Silk Foliage Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6091,5843
,FLB246-MP,Autumn's Palette Silk Flower Centerpiece,,,0.0,,,zero_weight,no weight set on BigCommerce,6092,5844
FLB247-NA,FLB247-NA,Pumpkins & Berries Autumn Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,6094,5846
FLB289-MP,FLB289-MP,"Hydrangea, Lily & Rose Silk Flower Autumn Centerpiece",BO,,0.0,,,zero_weight,no weight set on BigCommerce,6282,6295
FLB317-MP,FLB317-MP,"Hydrangea, Zinnia & Daisies Silk Flower Autumn Centerpiece",9,9.0,0.0,,,zero_weight,sheet expects 9lb,6283,6296
FLB327-MP,FLB327-MP,Autumn Garden Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,6280,6293
FLB424,FLB424,Silk Hydrangea Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5397,
FLB424,FLB424-LVB,Silk Hydrangea Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5397,5199
FLB424,FLB424-WG,Silk Hydrangea Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5397,5200
FLB443-MS,FLB443-MS,Coral & Blue Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5404,5201
FLB445,FLB445,Abundance of Tulips Silk Centerpiece,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5409,
FLB445,FLB445-CR,Abundance of Tulips Silk Centerpiece,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5409,5203
FLB445,FLB445-PK,Abundance of Tulips Silk Centerpiece,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5409,5204
FLB445,FLB445-RD,Abundance of Tulips Silk Centerpiece,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5409,5205
FLB445,FLB445-YE,Abundance of Tulips Silk Centerpiece,7,7.0,0.0,,,zero_weight,sheet expects 7lb,5409,5206
,FLB445x,Test Product,,,0.0,,,zero_weight,no weight set on BigCommerce,6500,
FLB463-MP,FLB463-MP,Gerbera Daisy Silk Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5412,5207
FLB475-NA,FLB475-NA,Tuscan Buffet Silk Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5415,5208
FLB476-NA,FLB476-NA,Jr. Tuscan Buffet Silk Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5419,5209
FLB527-NA,FLB527-NA,"Zinnia, Gerbera & Lily Silk Flower Centerpiece",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5422,5210
FLB574-MS,FLB574-MS,"Calla Lily, Tulip & Lily Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5425,5211
FLB602,FLB602,Calla Lily Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5429,
FLB602,FLB602-EGP,Calla Lily Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5429,5215
FLB602,FLB602-OR,Calla Lily Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5429,5213
FLB602,FLB602-WH,Calla Lily Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5429,5214
FLB602,FLB602-YL,Calla Lily Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5429,5216
FLB603-NA,FLB603-NA,Orchid & Calla Lily Centerpiece Artificial Flower Arrangement,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5435,5217
FLB608,FLB608,Peony Silk Flower Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5439,
FLB608,FLB608-BY,Peony Silk Flower Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5439,5220
FLB608,FLB608-MP,Peony Silk Flower Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5439,5222
FLB608,FLB608-PK,Peony Silk Flower Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5439,5219
FLB608,FLB608-WH,Peony Silk Flower Centerpiece,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5439,5221
FLB639,FLB639,Deluxe Peony Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5447,
FLB639,FLB639-BYP,Deluxe Peony Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5447,5224
FLB639,FLB639-MP,Deluxe Peony Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5447,5225
FLB639,FLB639-WH,Deluxe Peony Silk Flower Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5447,5226
FLB640-WH,FLB640-WH,Magnolia Centerpiece Silk Flower Arrangement,10,10.0,0.0,,,zero_weight,sheet expects 10lb,5452,5227
FLB717-MP,FLB717-MP,Mixed Silk Flower Bouquet,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5454,5228
FLB718-YL,FLB718-YL,Sunflower Silk Centerpiece,8,8.0,0.0,,,zero_weight,sheet expects 8lb,5457,5229
FLB737,FLB737,Silk Tulip Nosegay,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5463,
FLB737,FLB737-PK,Silk Tulip Nosegay,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5463,5231
FLB737,FLB737-RD,Silk Tulip Nosegay,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5463,5232
FLB737,FLB737-WH,Silk Tulip Nosegay,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5463,5234
FLB737,FLB737-YL,Silk Tulip Nosegay,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5463,5233
FLB741-MP,FLB741-MP,Bird of Paradise & Calla Lily Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5473,5235
FLB766-MP,FLB766-MP,Glorious Garden Silk Flower Centerpiece,9,9.0,0.0,,,zero_weight,sheet expects 9lb,5477,5236
FLB774-MP,FLB774-MP,Autumn Sunrise Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5480,5237
,FLB804-MP,"Lily, Croton & Berries Silk Flower Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,5484,5239
FLB813-MP,FLB813-MP,"Larkspur, Ranunculus & Rose Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5487,5240
FLB817,FLB817,"Gerbera, Hydrangea & Rose Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5490,
FLB817,FLB817-GRP,"Gerbera, Hydrangea & Rose Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5490,6748
FLB817,FLB817-MP,"Gerbera, Hydrangea & Rose Silk Flower Arrangement",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5490,6747
FLB824-MS,FLB824-MS,"Magnolia, Larkspur & Daisy Silk Flower Arrangement",BO,,0.0,,,zero_weight,no weight set on BigCommerce,5492,5242
,FLB827,Ranunculus Bouquet Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6343,
,FLB827-MP,Ranunculus Bouquet Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6343,6385
,FLB827-MS,Ranunculus Bouquet Faux Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,6343,6384
FLB839-MP,FLB839-MP,Festive Mood Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5494,5243
FLB852-WH,FLB852-WH,"Lilac, Dogwood & Tulip Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5497,5244
FLB853-MS,FLB853-MS,Rose & Berry Silk Flower Centerpiece,6,6.0,0.0,,,zero_weight,sheet expects 6lb,5500,5245
FLB854-YE,FLB854-YE,Country Sunflowers Silk Flower Arrangement,3,3.0,0.0,,,zero_weight,sheet expects 3lb,5503,5246
FLB865-CRW,FLB865-CRW,Magnolia & Dahlia Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5509,5248
FLB884-MS,FLB884-MS,Lilies & Delphinium Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5512,5249
FLB889-MP,FLB889-MP,Floral Tapestry Silk Flower Centerpiece,5,5.0,0.0,,,zero_weight,sheet expects 5lb,5515,5250
,FLB893-MS,"Peony, Rose & Snowball Hydrangea Silk Flower Centerpiece",,,0.0,,,zero_weight,no weight set on BigCommerce,5518,5251
FLB897-NA,FLB897-NA,Spider Mum & Blackberries Silk Flower Centerpiece,4,4.0,0.0,,,zero_weight,sheet expects 4lb,5521,5252
,FLB898-NA,Tiger Lily & Mums,,,0.0,,,zero_weight,no weight set on BigCommerce,6121,5875
FLB910-MP,FLB910-MP,"Poppy, Rose & Lilac Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5522,5253
,FLB916-MP,Rose & Seeded Eucalyptus Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5525,5254
FLB917-MP,FLB917-MP,"Alstromeria, Rose & Mum Silk Flower Centerpiece",4,4.0,0.0,,,zero_weight,sheet expects 4lb,5528,5255
FLB927,FLB927,"Dahlia, Hydrangea & Berries Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5530,
FLB927,FLB927-MS,"Dahlia, Hydrangea & Berries Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5530,6749
FLB927,FLB927-RDY,"Dahlia, Hydrangea & Berries Silk Flower Centerpiece",5,5.0,0.0,,,zero_weight,sheet expects 5lb,5530,6750
,FLB929-CP,Hydrangea & Blossom Branches Silk Flower Arrangement,,,0.0,,,zero_weight,no weight set on BigCommerce,5531,5257
FLB941,FLB941,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,
FLB941,FLB941-FU,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5260
FLB941,FLB941-FU-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6938
FLB941,FLB941-MP,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5261
FLB941,FLB941-MP-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6939
FLB941,FLB941-MS,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5262
FLB941,FLB941-MS-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6940
FLB941,FLB941-RD,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5263
FLB941,FLB941-RD-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6941
FLB941,FLB941-TTO,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5264
FLB941,FLB941-TTO-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6942
FLB941,FLB941-TTP,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5265
FLB941,FLB941-TTP-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6943
FLB941,FLB941-WH,Garden Tulip Faux Flower Bouquet,2,2.0,0.0,,,zero_weight,sheet expects 2lb,5534,5259
FLB941,FLB941-WH-1,Garden Tulip Content Test,2,2.0,0.0,,,zero_weight,sheet expects 2lb,6645,6937
